SATISFACTION_WITH_FINANCIAL_CONDITION,SPENDING_COMPARISON_TO_INCOME,DIFFICULTY_COVERING_EXPENSES,FIN_ANXIETY,EMERGENCY_FUNDS,CONFIDENCE_GET_2000,CREDIT_RECORD_RATING,CHECKING_ACCOUNT,SAVINGS_ACCOUNT,OVERDRAW_CHECKING_ACCOUNT,REGULAR_CONTRIBUTION_TO_RETIREMENT,OTHER_INVESTMENTS,ALWAYS_PAY_CR_FULL_12MO,USED_PAYDAY_LOAN,DEBT_COLLECTED_12MO,TOO_MUCH_DEBT_STRENGTH,D2D_FINANCIAL_SKILL,FINANCIAL_KNOWLEDGE_ASSESS,RACE_ETHNICITY,EDUCATION_LEVEL,HIGHEST_EDUCATION_OF_RAISERS,NUM_DEPENDENT_CHILDREN,BINARIZED_GENDER,AGE,LAYOFF_PANDEMIC,EXPECT_INHERIT_10K_PLUS,STATE,FIN_ED_HS,FIN_ED_ALL,Z,FIN_HEALTH
7.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,15.0,7.5,3.0,1,2,2.0,5,2,5,2.0,2.0,19,2.0,2.0,0,113.25
4.0,9.0,4.5,7.0,0.0,0.0,6.75,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,9.0,6.0,2.25,1,4,6.0,6,2,1,1.0,2.0,45,1.0,2.0,1,86.75
5.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,7.5,2.25,1,2,2.0,1,2,5,2.0,2.0,24,1.0,2.0,1,99.0
4.0,9.0,9.0,1.0,0.0,4.5,4.5,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,9.0,9.0,3.0,2,4,2.0,5,1,5,2.0,2.0,34,1.0,2.0,1,86.75
5.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,12.0,7.5,2.25,1,2,5.0,6,2,1,2.0,2.0,38,1.0,2.0,1,102.5
2.0,9.0,4.5,4.0,0.0,0.0,4.5,2.25,0.0,4.5,4.5,0.0,4.5,3.75,4.5,3.0,4.5,0.75,2,1,3.0,6,1,5,2.0,2.0,5,2.0,2.0,0,56.25
7.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,6.0,3.0,1,4,5.0,5,2,6,2.0,2.0,42,1.0,2.0,1,114.5
9.0,0.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,3.375,9.0,11.25,4.5,18.0,9.0,4.5,1,3,2.0,5,2,5,2.0,2.0,19,1.0,2.0,1,110.125
4.0,4.5,4.5,3.0,0.0,1.5,4.5,2.25,2.25,0.0,4.5,6.75,9.0,11.25,4.5,12.0,7.5,1.5,1,2,2.0,6,1,1,2.0,2.0,47,1.0,2.0,1,83.5
5.0,0.0,4.5,6.0,0.0,1.5,6.75,2.25,0.0,4.5,4.5,0.0,0.0,11.25,4.5,6.0,6.0,1.5,1,4,2.0,6,2,3,2.0,2.0,33,2.0,2.0,0,64.25
7.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,12.0,7.5,3.75,1,6,6.0,6,1,2,2.0,1.0,9,2.0,2.0,0,121.75
3.0,9.0,0.0,6.0,2.25,2.25,2.25,2.25,2.25,0.0,4.5,3.375,4.5,11.25,0.0,9.0,0.0,3.75,2,6,5.0,6,2,2,1.0,2.0,9,1.0,2.0,1,65.625
6.0,0.0,4.5,3.0,0.0,3.0,6.75,0.0,0.0,2.25,9.0,3.375,0.0,11.25,4.5,12.0,4.5,2.25,1,2,2.0,5,2,5,2.0,4.5,2,2.0,2.0,0,72.375
6.0,9.0,9.0,2.0,4.5,4.5,9.0,1.125,1.125,2.25,4.5,3.375,9.0,11.25,4.5,18.0,7.5,3.75,1,6,5.0,4,2,2,2.0,2.0,51,2.0,2.0,0,110.375
9.0,0.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,5,2.0,5,2,5,2.0,1.0,2,1.0,2.0,1,108.25
4.0,9.0,4.5,4.0,2.25,2.25,4.5,1.125,1.125,2.25,4.5,3.375,4.5,11.25,4.5,9.0,9.0,4.5,1,6,6.0,6,2,4,2.0,2.0,9,1.0,2.0,1,85.625
7.0,0.0,4.5,7.0,0.0,4.5,9.0,2.25,2.25,2.25,4.5,6.75,9.0,3.75,4.5,0.0,6.0,3.75,1,6,5.0,6,1,1,2.0,2.0,9,1.0,2.0,1,77.0
7.0,9.0,4.5,6.0,4.5,1.5,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,0.0,3.0,7.5,3.75,1,4,3.0,4,2,4,1.0,2.0,11,1.0,2.0,1,80.5
4.0,0.0,4.5,4.0,4.5,3.0,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,15.0,6.0,3.0,1,6,3.0,5,2,5,2.0,2.0,46,1.0,2.0,1,80.0
6.0,9.0,9.0,7.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,0.0,7.5,3.0,1,4,3.0,6,2,5,1.0,2.0,3,2.0,2.0,0,84.25
7.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,15.0,9.0,3.75,1,4,4.0,5,2,5,2.0,4.5,33,2.0,2.0,0,114.25
7.0,0.0,9.0,3.0,0.0,1.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,3.75,4.5,9.0,7.5,3.0,2,4,3.0,3,2,4,2.0,2.0,29,2.0,2.0,0,68.5
6.0,0.0,9.0,3.0,4.5,4.5,6.75,2.25,2.25,0.0,9.0,6.75,0.0,11.25,4.5,6.0,7.5,3.0,1,4,3.0,1,1,2,1.0,2.0,51,1.0,2.0,1,86.25
7.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,9.0,11.25,4.5,12.0,9.0,3.75,1,4,3.0,5,1,6,2.0,2.0,44,2.0,2.0,0,106.5
4.0,0.0,4.5,5.0,4.5,3.0,4.5,2.25,2.25,0.0,4.5,0.0,9.0,11.25,4.5,12.0,4.5,3.0,1,2,4.0,6,1,1,1.0,4.5,9,1.0,2.0,1,78.75
4.0,0.0,4.5,7.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,7.5,3.0,1,4,2.0,3,1,4,2.0,2.0,48,1.0,2.0,1,71.75
7.0,0.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,1,7,6.0,5,1,5,2.0,2.0,36,2.0,2.0,0,117.75
9.0,9.0,9.0,7.0,4.5,4.5,9.0,2.25,0.0,2.25,4.5,6.75,9.0,11.25,4.5,18.0,9.0,2.25,1,4,3.0,6,2,5,2.0,1.0,26,2.0,2.0,0,121.75
3.0,0.0,4.5,7.0,0.0,0.0,0.0,2.25,0.0,0.0,4.5,0.0,0.0,5.625,0.0,3.0,7.5,3.75,1,4,3.0,6,2,5,1.0,2.0,29,1.0,2.0,1,41.125
7.0,9.0,9.0,3.0,2.25,3.0,9.0,2.25,2.25,4.5,4.5,3.375,9.0,11.25,4.5,18.0,4.5,3.0,1,2,4.5,5,2,4,1.0,2.0,39,2.0,2.0,0,109.375
7.0,9.0,9.0,3.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,7.5,3.75,1,4,4.0,1,2,2,2.0,1.0,29,2.0,2.0,0,118.0
8.0,9.0,9.0,2.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,6.0,3.0,1,2,2.0,1,2,4,2.0,2.0,19,1.0,2.0,1,91.0
5.0,0.0,9.0,4.0,4.5,4.5,6.75,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,9.0,9.0,3.75,1,2,2.0,5,2,4,2.0,2.0,39,1.0,2.0,1,80.25
2.0,0.0,0.0,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,11.25,0.0,15.0,7.5,3.75,1,3,2.0,5,2,4,2.0,2.0,33,1.0,2.0,1,64.5
4.0,9.0,9.0,4.0,4.5,3.0,4.5,2.25,2.25,4.5,9.0,0.0,9.0,11.25,0.0,9.0,9.0,3.75,2,1,1.0,2,2,3,2.0,2.0,3,1.0,2.0,1,98.0
6.0,9.0,9.0,5.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,0.0,9.0,9.0,3.75,1,2,2.0,5,2,4,2.0,4.5,11,1.0,2.0,1,83.0
9.0,0.0,9.0,7.0,4.5,4.5,9.0,2.25,2.25,0.0,4.5,3.375,0.0,11.25,4.5,3.0,6.0,4.5,2,3,2.0,5,2,4,2.0,2.0,23,2.0,2.0,0,84.625
7.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,1,7,6.0,6,2,3,2.0,1.0,21,2.0,2.0,0,124.75
9.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,7,6.0,6,2,4,2.0,1.0,36,1.0,2.0,1,128.0
0.0,4.5,4.5,7.0,0.0,0.0,4.5,2.25,0.0,4.5,4.5,0.0,0.0,11.25,0.0,0.0,7.5,3.0,1,2,2.0,6,2,5,2.0,2.0,33,2.0,2.0,0,53.5
6.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,4,5.0,5,2,5,2.0,1.0,44,1.0,2.0,1,126.25
0.0,4.5,4.5,7.0,0.0,0.0,2.25,2.25,2.25,0.0,4.5,0.0,0.0,5.625,0.0,3.0,0.0,4.5,1,4,3.0,1,2,4,1.0,4.5,19,1.0,2.0,1,40.375
6.0,9.0,9.0,3.0,0.0,4.5,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,3.0,1,2,2.0,2,2,3,2.0,2.0,39,1.0,2.0,1,99.75
4.0,9.0,4.5,7.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,0.0,9.0,3.75,2,4,3.0,6,2,4,1.0,1.0,44,1.0,2.0,1,89.0
6.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,4.5,1,6,6.0,6,2,3,2.0,1.0,9,1.0,2.0,1,126.0
0.0,0.0,0.0,7.0,0.0,0.0,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,0.0,4.5,3.75,2,4,2.0,5,2,5,2.0,2.0,44,1.0,2.0,1,53.5
7.0,0.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,0.0,9.0,4.5,1,4,4.0,1,2,4,2.0,2.0,22,2.0,2.0,0,92.0
8.0,4.5,9.0,5.0,0.0,1.5,2.25,2.25,2.25,0.0,4.5,0.0,0.0,1.25,0.0,3.0,4.5,2.25,1,4,3.0,5,2,5,2.0,2.0,44,1.0,2.0,1,50.25
8.0,0.0,9.0,7.0,0.0,4.5,9.0,2.25,0.0,4.5,4.5,0.0,0.0,11.25,4.5,15.0,9.0,3.0,1,4,2.0,5,2,5,2.0,2.0,18,1.0,2.0,1,91.5
6.0,0.0,9.0,3.0,0.0,3.0,4.5,2.25,0.0,4.5,0.0,0.0,4.5,11.25,4.5,15.0,7.5,4.5,1,3,2.0,5,2,5,2.0,2.0,17,1.0,2.0,1,79.5
0.0,4.5,0.0,7.0,0.0,0.0,0.0,2.25,0.0,0.0,4.5,0.0,4.5,11.25,4.5,9.0,4.5,2.25,1,4,3.0,1,2,4,2.0,2.0,21,1.0,2.0,1,54.25
3.0,0.0,0.0,7.0,0.0,0.0,2.25,2.25,0.0,0.0,4.5,0.0,9.0,3.75,0.0,0.0,4.5,3.0,1,4,4.0,1,2,4,2.0,2.0,50,2.0,2.0,0,39.25
8.0,9.0,9.0,2.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,4,4.0,5,2,5,2.0,2.0,49,1.0,2.0,1,118.75
3.0,0.0,0.0,7.0,4.5,3.0,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,12.0,9.0,3.75,1,5,3.0,6,2,1,1.0,2.0,35,1.0,2.0,1,91.75
0.0,4.5,0.0,7.0,0.0,4.5,4.5,2.25,2.25,0.0,9.0,0.0,0.0,11.25,4.5,0.0,7.5,3.75,1,2,2.0,6,2,4,2.0,2.0,47,1.0,2.0,1,61.0
0.0,9.0,9.0,7.0,2.25,2.25,9.0,2.25,2.25,4.5,9.0,6.75,4.5,11.25,4.5,0.0,4.5,0.0,1,4,3.0,6,2,4,2.0,2.0,14,2.0,2.0,0,88.0
7.0,4.5,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,2,4,3.0,2,2,5,2.0,2.0,18,2.0,2.0,0,120.5
3.0,9.0,9.0,3.0,0.0,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,15.0,9.0,2.25,1,4,3.0,1,2,4,2.0,1.0,34,2.0,2.0,0,102.0
6.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,9.0,9.0,4.5,1,2,2.0,1,2,4,1.0,2.0,43,1.0,2.0,1,111.25
2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.25,4.5,3.375,4.5,11.25,0.0,0.0,9.0,3.0,1,4,3.0,5,2,4,2.0,2.0,4,1.0,2.0,1,53.875
1.0,0.0,4.5,6.0,0.0,3.0,6.75,2.25,0.0,4.5,4.5,6.75,9.0,11.25,4.5,15.0,6.0,0.75,1,2,3.0,6,2,5,2.0,4.5,17,1.0,2.0,1,85.75
4.0,4.5,4.5,7.0,0.0,0.0,4.5,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,6.0,9.0,3.0,2,4,3.0,2,2,4,2.0,2.0,50,1.0,2.0,1,67.25
5.0,9.0,9.0,5.0,4.5,1.5,9.0,2.25,2.25,4.5,9.0,3.375,0.0,11.25,4.5,15.0,7.5,3.75,2,2,2.0,1,2,5,2.0,1.0,2,1.0,2.0,1,106.375
0.0,4.5,9.0,2.0,4.5,1.5,4.5,1.125,1.125,2.25,4.5,6.75,9.0,3.75,0.0,18.0,3.0,1.5,1,4,3.0,2,2,1,2.0,2.0,27,2.0,2.0,0,77.0
3.0,0.0,9.0,5.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,12.0,7.5,2.25,1,4,5.0,2,2,4,2.0,4.5,31,1.0,2.0,1,95.75
7.0,0.0,4.5,5.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,0.0,9.0,3.75,1,4,2.0,4,1,5,2.0,2.0,2,1.0,2.0,1,78.75
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.25,4.5,3.375,4.5,11.25,0.0,0.0,9.0,4.5,2,2,2.0,6,1,1,1.0,2.0,51,1.0,2.0,1,46.375
6.0,4.5,4.5,6.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,6.75,0.0,11.25,4.5,6.0,7.5,3.0,1,2,1.0,2,2,4,2.0,1.0,34,1.0,2.0,1,85.5
5.0,9.0,9.0,5.0,4.5,4.5,6.75,2.25,2.25,0.0,4.5,0.0,0.0,11.25,4.5,6.0,9.0,3.0,1,2,2.0,2,2,5,2.0,2.0,17,1.0,2.0,1,86.5
9.0,9.0,9.0,1.0,4.5,4.5,6.75,2.25,0.0,4.5,4.5,0.0,4.5,11.25,4.5,18.0,9.0,3.0,2,4,3.0,5,2,4,2.0,2.0,11,1.0,2.0,1,105.25
8.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,6.0,1.5,1,4,6.0,5,1,5,2.0,1.0,31,1.0,2.0,1,122.0
6.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,2.25,1,4,5.0,6,2,5,2.0,1.0,16,2.0,2.0,0,123.75
1.0,4.5,4.5,7.0,0.0,0.0,2.25,0.0,0.0,2.25,4.5,3.375,4.5,3.75,4.5,3.0,1.5,2.25,1,2,5.0,3,1,3,1.0,2.0,46,1.0,2.0,1,48.875
6.0,0.0,9.0,7.0,4.5,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,3.0,7.5,3.0,1,4,3.0,5,2,4,2.0,2.0,4,1.0,2.0,1,76.75
4.0,0.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,18.0,0.0,4.5,1,6,4.5,3,1,6,2.0,2.0,51,2.0,2.0,0,82.25
8.0,9.0,9.0,2.0,4.5,0.0,6.75,2.25,2.25,4.5,9.0,6.75,4.5,11.25,4.5,18.0,7.5,3.75,1,4,4.0,5,2,4,2.0,2.0,24,1.0,2.0,1,113.5
4.0,9.0,9.0,7.0,0.0,3.0,6.75,2.25,2.25,4.5,9.0,0.0,9.0,11.25,0.0,9.0,6.0,2.25,1,7,6.0,1,2,4,2.0,1.0,21,1.0,2.0,1,94.25
6.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,9.0,11.25,4.5,18.0,9.0,3.75,1,2,3.0,1,2,5,2.0,1.0,44,2.0,2.0,0,99.5
8.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,4,2.0,5,2,5,2.0,2.0,33,2.0,2.0,0,118.0
8.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,7,2.0,1,2,5,2.0,2.0,21,2.0,2.0,0,128.25
6.0,4.5,9.0,2.0,0.0,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,9.0,4.5,3.75,1,4,4.0,2,1,2,2.0,2.0,42,1.0,2.0,1,90.5
1.0,4.5,4.5,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,11.25,4.5,0.0,7.5,2.25,2,4,2.0,6,1,1,2.0,2.0,38,1.0,2.0,1,60.5
4.0,9.0,4.5,6.0,0.0,3.0,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,3.0,4.5,3.0,1,4,4.5,6,2,4,2.0,2.0,22,1.0,2.0,1,79.75
7.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,12.0,9.0,3.75,1,2,6.0,2,2,4,2.0,4.5,36,1.0,2.0,1,115.5
6.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,15.0,9.0,3.0,1,4,4.0,6,2,4,2.0,2.0,47,1.0,2.0,1,111.25
6.0,4.5,4.5,7.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,7.5,4.5,2,4,3.0,6,1,1,2.0,1.0,9,1.0,2.0,1,103.75
9.0,0.0,0.0,7.0,4.5,3.0,9.0,2.25,2.25,0.0,9.0,6.75,9.0,1.25,0.0,0.0,9.0,4.5,1,7,6.0,2,1,2,1.0,1.0,9,2.0,2.0,0,76.5
0.0,9.0,4.5,6.0,0.0,0.0,2.25,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,12.0,9.0,3.0,2,2,2.0,1,1,5,2.0,2.0,9,2.0,2.0,0,79.5
6.0,0.0,4.5,6.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,15.0,7.5,3.75,1,4,2.0,5,2,5,2.0,4.5,49,2.0,2.0,0,92.25
2.0,9.0,4.5,6.0,4.5,1.5,6.75,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,6.0,2.25,1,6,5.0,6,2,1,2.0,2.0,9,1.0,2.0,1,98.75
6.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,9.0,9.0,4.5,1,7,6.0,1,1,5,2.0,1.0,21,2.0,2.0,0,91.25
4.0,9.0,9.0,4.0,2.25,3.0,2.25,0.0,2.25,2.25,9.0,3.375,4.5,3.75,0.0,0.0,4.5,3.0,1,1,1.0,4,2,4,2.0,2.0,11,1.0,2.0,1,66.125
7.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,4.5,1,7,3.0,5,1,5,2.0,1.0,9,2.0,2.0,0,125.0
6.0,9.0,9.0,2.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,6.0,9.0,3.0,1,7,6.0,1,2,5,2.0,1.0,21,1.0,2.0,1,85.25
4.0,0.0,4.5,7.0,0.0,0.0,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,6.0,9.0,3.0,2,4,2.0,6,2,3,1.0,2.0,31,1.0,2.0,1,69.5
4.0,0.0,9.0,4.0,4.5,3.0,2.25,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,9.0,9.0,4.5,2,4,3.0,3,2,4,2.0,2.0,34,1.0,2.0,1,83.0
7.0,9.0,9.0,4.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,3.75,1,5,4.0,5,2,4,2.0,2.0,46,1.0,2.0,1,96.5
9.0,9.0,4.5,1.0,0.0,1.5,4.5,2.25,2.25,0.0,4.5,6.75,9.0,11.25,4.5,0.0,9.0,4.5,2,2,2.0,1,1,1,1.0,2.0,21,1.0,2.0,1,83.5
6.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,7,5.0,6,1,5,2.0,2.0,9,1.0,2.0,1,115.25
4.0,0.0,4.5,7.0,0.0,1.5,2.25,0.0,0.0,2.25,4.5,3.375,4.5,11.25,4.5,9.0,7.5,3.0,1,2,1.0,5,2,4,2.0,2.0,46,1.0,2.0,1,69.125
6.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,12.0,7.5,3.0,1,6,5.0,6,1,2,2.0,1.0,2,2.0,2.0,0,102.25
9.0,9.0,9.0,1.0,4.5,3.0,9.0,2.25,2.25,4.5,0.0,0.0,9.0,11.25,4.5,18.0,9.0,4.5,2,7,6.0,5,1,6,2.0,2.0,46,1.0,2.0,1,109.75
9.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,6.0,9.0,4.5,2,2,2.0,2,1,4,2.0,2.0,2,1.0,2.0,1,91.25
3.0,9.0,4.5,5.0,4.5,3.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,11.25,0.0,6.0,7.5,2.25,1,6,1.0,6,2,5,1.0,2.0,2,2.0,2.0,0,74.0
4.0,4.5,4.5,6.0,0.0,0.0,4.5,2.25,0.0,4.5,4.5,0.0,0.0,11.25,4.5,9.0,4.5,4.5,1,6,3.0,6,2,6,2.0,1.0,46,2.0,2.0,0,68.5
1.0,9.0,4.5,6.0,0.0,4.5,9.0,2.25,2.25,4.5,9.0,3.375,0.0,11.25,4.5,15.0,7.5,3.0,1,5,3.0,6,2,2,2.0,4.5,2,1.0,2.0,1,96.625
9.0,9.0,9.0,1.0,0.0,4.5,4.5,2.25,2.25,4.5,4.5,0.0,9.0,3.75,0.0,12.0,7.5,1.5,2,4,3.0,2,1,2,2.0,1.0,2,1.0,2.0,1,84.25
6.0,9.0,9.0,4.0,4.5,4.5,2.25,2.25,2.25,4.5,9.0,6.75,4.5,11.25,0.0,9.0,9.0,3.0,1,1,1.0,6,1,2,2.0,2.0,35,2.0,2.0,0,100.75
4.0,0.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,18.0,9.0,3.75,1,4,3.0,5,1,5,1.0,2.0,24,1.0,2.0,1,108.5
6.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.0,1,7,5.0,6,2,1,2.0,1.0,9,1.0,2.0,1,123.0
4.0,9.0,4.5,6.0,4.5,3.0,9.0,2.25,2.25,0.0,4.5,0.0,0.0,5.625,4.5,18.0,6.0,3.0,2,4,3.0,3,1,3,2.0,1.0,51,2.0,2.0,0,86.125
4.0,0.0,4.5,6.0,0.0,3.0,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,12.0,7.5,3.0,1,1,2.0,4,2,3,1.0,4.5,14,2.0,2.0,0,87.25
3.0,4.5,4.5,6.0,0.0,0.0,2.25,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,0.0,4.5,3.0,1,2,2.0,5,2,6,2.0,2.0,42,1.0,2.0,1,61.5
0.0,0.0,4.5,4.0,4.5,4.5,4.5,2.25,2.25,0.0,0.0,0.0,0.0,11.25,0.0,9.0,3.0,3.0,1,7,2.0,5,2,6,2.0,1.0,46,2.0,2.0,0,52.75
8.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,6,5.0,6,1,5,2.0,1.0,9,2.0,2.0,0,116.25
3.0,0.0,4.5,6.0,0.0,3.0,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,0.0,6.0,3.0,2,4,2.0,3,1,4,2.0,2.0,2,1.0,2.0,1,72.75
6.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,5,2.0,1,1,4,2.0,2.0,46,1.0,2.0,1,124.25
6.0,9.0,9.0,2.0,4.5,3.0,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,6.0,3.75,1,6,5.0,6,1,4,2.0,1.0,2,2.0,2.0,0,116.75
8.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,6.0,3.75,2,4,6.0,6,1,1,2.0,1.0,47,1.0,2.0,1,118.75
7.0,9.0,9.0,4.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,7.5,3.0,2,2,2.0,1,1,2,2.0,2.0,1,1.0,2.0,1,116.0
8.0,9.0,9.0,4.0,4.5,3.0,6.75,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,15.0,9.0,3.75,1,4,2.0,5,2,6,2.0,2.0,2,1.0,2.0,1,103.5
4.0,9.0,9.0,4.0,2.25,4.5,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,9.0,9.0,4.5,1,6,6.0,5,1,6,2.0,1.0,20,2.0,2.0,0,102.5
